/Vout (wP2=3e-05) X,/Vout (wP2=3e-05) Y,/Vout (wP2=3.5e-05) X,/Vout (wP2=3.5e-05) Y,/Vout (wP2=4e-05) X,/Vout (wP2=4e-05) Y,/Vout (wP2=4.5e-05) X,/Vout (wP2=4.5e-05) Y,/Vout (wP2=5e-05) X,/Vout (wP2=5e-05) Y,/Vout (wP2=5.5e-05) X,/Vout (wP2=5.5e-05) Y,/Vout (wP2=6e-05) X,/Vout (wP2=6e-05) Y,/Vin (wP2=3e-05) X,/Vin (wP2=3e-05) Y,/Vin (wP2=3.5e-05) X,/Vin (wP2=3.5e-05) Y,/Vin (wP2=4e-05) X,/Vin (wP2=4e-05) Y,/Vin (wP2=4.5e-05) X,/Vin (wP2=4.5e-05) Y,/Vin (wP2=5e-05) X,/Vin (wP2=5e-05) Y,/Vin (wP2=5.5e-05) X,/Vin (wP2=5.5e-05) Y,/Vin (wP2=6e-05) X,/Vin (wP2=6e-05) Y,/Vin_ (wP2=3e-05) X,/Vin_ (wP2=3e-05) Y,/Vin_ (wP2=3.5e-05) X,/Vin_ (wP2=3.5e-05) Y,/Vin_ (wP2=4e-05) X,/Vin_ (wP2=4e-05) Y,/Vin_ (wP2=4.5e-05) X,/Vin_ (wP2=4.5e-05) Y,/Vin_ (wP2=5e-05) X,/Vin_ (wP2=5e-05) Y,/Vin_ (wP2=5.5e-05) X,/Vin_ (wP2=5.5e-05) Y,/Vin_ (wP2=6e-05) X,/Vin_ (wP2=6e-05) Y
1.028268470152e-09,3.453781240064693,1.028915642069e-09,3.457003375291015,1.028965924344e-09,3.471466556577788,1.028756517499e-09,3.489820624951091,1.027225383112e-09,3.534521733290309,1.027203716121e-09,3.548051855669441,1.028591872261e-09,3.532480114252901,1.028268470152e-09,0,1.028915642069e-09,0,1.028965924344e-09,0,1.028756517499e-09,0,1.027225383112e-09,0,1.027203716121e-09,0,1.028591872261e-09,0,1.028268470152e-09,1.1,1.028915642069e-09,1.1,1.028965924344e-09,1.1,1.028756517499e-09,1.1,1.027225383112e-09,1.1,1.027203716121e-09,1.1,1.028591872261e-09,1.1
1.029551581808e-09,3.427801272488808,1.030267873423e-09,3.432381022344771,1.030316739017e-09,3.448116230474608,1.03007325069e-09,3.467241599370928,1.028404128504e-09,3.510111190155602,1.028381895724e-09,3.523674445305676,1.02986889097e-09,3.510981673752414,1.029551581808e-09,0,1.030267873423e-09,0,1.030316739017e-09,0,1.03007325069e-09,0,1.028404128504e-09,0,1.028381895724e-09,0,1.02986889097e-09,0,1.029551581808e-09,1.1,1.030267873423e-09,1.1,1.030316739017e-09,1.1,1.03007325069e-09,1.1,1.028404128504e-09,1.1,1.028381895724e-09,1.1,1.02986889097e-09,1.1
1.030541906142e-09,3.409461056874775,1.03141994702e-09,3.413276642262142,1.031840964049e-09,3.424564835984425,1.031557920777e-09,3.445051043569878,1.02967268503e-09,3.487790636680849,1.029642625016e-09,3.501661952917214,1.031291605132e-09,3.490773996161038,1.030541906142e-09,0,1.03141994702e-09,0,1.031840964049e-09,0,1.031557920777e-09,0,1.02967268503e-09,0,1.029642625016e-09,0,1.031291605132e-09,0,1.030541906142e-09,1.1,1.03141994702e-09,1.1,1.031840964049e-09,1.1,1.031557920777e-09,1.1,1.02967268503e-09,1.1,1.029642625016e-09,1.1,1.031291605132e-09,1.1
1.031330852286e-09,3.396886329921402,1.032318513403e-09,3.400373717283184,1.033009819496e-09,3.408569796236313,1.03322708137e-09,3.422959646489462,1.031092016524e-09,3.466392103221041,1.031047105327e-09,3.480842021640423,1.03290121505e-09,3.471458506176214,1.031330852286e-09,0,1.032318513403e-09,0,1.033009819496e-09,0,1.03322708137e-09,0,1.031092016524e-09,0,1.031047105327e-09,0,1.03290121505e-09,0,1.031330852286e-09,1.1,1.032318513403e-09,1.1,1.033009819496e-09,1.1,1.03322708137e-09,1.1,1.031092016524e-09,1.1,1.031047105327e-09,1.1,1.03290121505e-09,1.1
1.031875971106e-09,3.389448745168798,1.032910614922e-09,3.393100991803436,1.034115709292e-09,3.396028720827957,1.034526577613e-09,3.408034312510292,1.032701044287e-09,3.445419106302674,1.032636832734e-09,3.460748357739576,1.034741836212e-09,3.452767750874097,1.031875971106e-09,0,1.032910614922e-09,0,1.034115709292e-09,0,1.034526577613e-09,0,1.032701044287e-09,0,1.032636832734e-09,0,1.034741836212e-09,0,1.031875971106e-09,1.1,1.032910614922e-09,1.1,1.034115709292e-09,1.1,1.034526577613e-09,1.1,1.032701044287e-09,1.1,1.032636832734e-09,1.1,1.034741836212e-09,1.1
1.032386582776e-09,3.383227633052071,1.03349071519e-09,3.386788936519874,1.034948135755e-09,3.388159752327634,1.0353948297e-09,3.399628138869344,1.034535632529e-09,3.424517929260171,1.034452707777e-09,3.441057537300984,1.03686584188e-09,3.434475872566538,1.032386582776e-09,0,1.03349071519e-09,0,1.034948135755e-09,0,1.0353948297e-09,0,1.034535632529e-09,0,1.034452707777e-09,0,1.03686584188e-09,0,1.032386582776e-09,1.1,1.03349071519e-09,1.1,1.034948135755e-09,1.1,1.0353948297e-09,1.1,1.034535632529e-09,1.1,1.034452707777e-09,1.1,1.03686584188e-09,1.1
1.033021244891e-09,3.376173730113757,1.034150637699e-09,3.380290055873594,1.03566177024e-09,3.382170700011426,1.036259288122e-09,3.392448776185769,1.036055132012e-09,3.409672228048669,1.036542595743e-09,3.421566953735864,1.039209559243e-09,3.417543621516033,1.033021244891e-09,0,1.034150637699e-09,0,1.03566177024e-09,0,1.036259288122e-09,0,1.036055132012e-09,0,1.036542595743e-09,0,1.039209559243e-09,0,1.033021244891e-09,1.1,1.034150637699e-09,1.1,1.03566177024e-09,1.1,1.036259288122e-09,1.1,1.036055132012e-09,1.1,1.036542595743e-09,1.1,1.039209559243e-09,1.1
1.033896112858e-09,3.36727596496922,1.035286724101e-09,3.370202545820025,1.03703301161e-09,3.371888467592384,1.037074874564e-09,3.386473280503054,1.037063043975e-09,3.401455649543465,1.038313627807e-09,3.407900269645081,1.041497489474e-09,3.404583159624054,1.033896112858e-09,0,1.035286724101e-09,0,1.03703301161e-09,0,1.037074874564e-09,0,1.037063043975e-09,0,1.038313627807e-09,0,1.041497489474e-09,0,1.033896112858e-09,1.1,1.035286724101e-09,1.1,1.03703301161e-09,1.1,1.037074874564e-09,1.1,1.037063043975e-09,1.1,1.038313627807e-09,1.1,1.041497489474e-09,1.1
1.034711062985e-09,3.359634219217986,1.036226825813e-09,3.362632652324707,1.038155620846e-09,3.364353199498684,1.03870604745e-09,3.375983925473216,1.038070519861e-09,3.394463691225424,1.039391203411e-09,3.401079817215583,1.04330359865e-09,3.396664120786544,1.034711062985e-09,0,1.036226825813e-09,0,1.038155620846e-09,0,1.03870604745e-09,0,1.038070519861e-09,0,1.039391203411e-09,0,1.04330359865e-09,0,1.034711062985e-09,1.1,1.036226825813e-09,1.1,1.038155620846e-09,1.1,1.03870604745e-09,1.1,1.038070519861e-09,1.1,1.039391203411e-09,1.1,1.04330359865e-09,1.1
1.035705597691e-09,3.350979249631483,1.037316422355e-09,3.35454359059892,1.039397232926e-09,3.356735161712089,1.040018133064e-09,3.368565103563511,1.039034466598e-09,3.388613684344245,1.040484878751e-09,3.395141430498509,1.044725820219e-09,3.391452636095864,1.035705597691e-09,0,1.037316422355e-09,0,1.039397232926e-09,0,1.040018133064e-09,0,1.039034466598e-09,0,1.040484878751e-09,0,1.044725820219e-09,0,1.035705597691e-09,1.1,1.037316422355e-09,1.1,1.039397232926e-09,1.1,1.040018133064e-09,1.1,1.039034466598e-09,1.1,1.040484878751e-09,1.1,1.044725820219e-09,1.1
1.037040030494e-09,3.340315254226947,1.038763895173e-09,3.34472400652892,1.041058280296e-09,3.347495998311698,1.041422299847e-09,3.361388576119495,1.040962360073e-09,3.378474238303517,1.041716606383e-09,3.389296793194311,1.047099601743e-09,3.384026428613033,1.037040030494e-09,0,1.038763895173e-09,0,1.041058280296e-09,0,1.041422299847e-09,0,1.040962360073e-09,0,1.041716606383e-09,0,1.047099601743e-09,0,1.037040030494e-09,1.1,1.038763895173e-09,1.1,1.041058280296e-09,1.1,1.041422299847e-09,1.1,1.040962360073e-09,1.1,1.041716606383e-09,1.1,1.047099601743e-09,1.1
1.038751548187e-09,3.327943302262934,1.040644817198e-09,3.333255142400616,1.043217130166e-09,3.336813832191519,1.043261115571e-09,3.352944248813344,1.042530375601e-09,3.371332966973665,1.044068035713e-09,3.379752649491095,1.049399363732e-09,3.377926517378804,1.038751548187e-09,0,1.040644817198e-09,0,1.043217130166e-09,0,1.043261115571e-09,0,1.042530375601e-09,0,1.044068035713e-09,0,1.049399363732e-09,0,1.038751548187e-09,1.1,1.040644817198e-09,1.1,1.043217130166e-09,1.1,1.043261115571e-09,1.1,1.042530375601e-09,1.1,1.044068035713e-09,1.1,1.049399363732e-09,1.1
1.040801967721e-09,3.314701052297226,1.042926886489e-09,3.3209348401204,1.045851061952e-09,3.325420502667495,1.045631339811e-09,3.343347399030663,1.044204001094e-09,3.364534971427648,1.04596003315e-09,3.373200679955942,1.051929765771e-09,3.372146022882869,1.040801967721e-09,0,1.042926886489e-09,0,1.045851061952e-09,0,1.045631339811e-09,0,1.044204001094e-09,0,1.04596003315e-09,0,1.051929765771e-09,0,1.040801967721e-09,1.1,1.042926886489e-09,1.1,1.045851061952e-09,1.1,1.045631339811e-09,1.1,1.044204001094e-09,1.1,1.04596003315e-09,1.1,1.051929765771e-09,1.1
1.043222906074e-09,3.300868078629692,1.045613378076e-09,3.308241944169118,1.048947090812e-09,3.313872688357064,1.048551626469e-09,3.333120197610864,1.046376670774e-09,3.356712973514766,1.048082146175e-09,3.366750788949016,1.055182201173e-09,3.365808831571504,1.043222906074e-09,0,1.045613378076e-09,0,1.048947090812e-09,0,1.048551626469e-09,0,1.046376670774e-09,0,1.048082146175e-09,0,1.055182201173e-09,0,1.043222906074e-09,1.1,1.045613378076e-09,1.1,1.048947090812e-09,1.1,1.048551626469e-09,1.1,1.046376670774e-09,1.1,1.048082146175e-09,1.1,1.055182201173e-09,1.1
1.046114798987e-09,3.286403346659627,1.048812504429e-09,3.29516819621604,1.052628150558e-09,3.30218974512641,1.051995478387e-09,3.322854751471577,1.049140557541e-09,3.34806887618622,1.05081932629e-09,3.359526691376507,1.059197424472e-09,3.35928374235243,1.046114798987e-09,0,1.048812504429e-09,0,1.052628150558e-09,0,1.051995478387e-09,0,1.049140557541e-09,0,1.05081932629e-09,0,1.059197424472e-09,0,1.046114798987e-09,1.1,1.048812504429e-09,1.1,1.052628150558e-09,1.1,1.051995478387e-09,1.1,1.049140557541e-09,1.1,1.05081932629e-09,1.1,1.059197424472e-09,1.1
1.049574848671e-09,3.271437313379554,1.052638595693e-09,3.281827417772519,1.057026726652e-09,3.290492025483576,1.056088715646e-09,3.312624118237368,1.052540617634e-09,3.339019730015824,1.054240075873e-09,3.351856685083931,1.061241730812e-09,3.356425758074443,1.049574848671e-09,0,1.052638595693e-09,0,1.057026726652e-09,0,1.056088715646e-09,0,1.052540617634e-09,0,1.054240075873e-09,0,1.061241730812e-09,0,1.049574848671e-09,1.1,1.052638595693e-09,1.1,1.057026726652e-09,1.1,1.056088715646e-09,1.1,1.052540617634e-09,1.1,1.054240075873e-09,1.1,1.061241730812e-09,1.1
1.053692624973e-09,3.256225358131422,1.054810344035e-09,3.275200740309979,1.059531368034e-09,3.284756043254182,1.058350046075e-09,3.307748160464322,1.056565533613e-09,3.330068279864148,1.058402759302e-09,3.344094855473694,1.065330343492e-09,3.351417872682362,1.053692624973e-09,0,1.054810344035e-09,0,1.059531368034e-09,0,1.058350046075e-09,0,1.056565533613e-09,0,1.058402759302e-09,0,1.065330343492e-09,0,1.053692624973e-09,1.1,1.054810344035e-09,1.1,1.059531368034e-09,1.1,1.058350046075e-09,1.1,1.056565533613e-09,1.1,1.058402759302e-09,1.1,1.065330343492e-09,1.1
1.056101022455e-09,3.248432623443243,1.059153840721e-09,3.263512641897975,1.062596267347e-09,3.278463988794726,1.061120126933e-09,3.302379382649022,1.058720681386e-09,3.325939315875339,1.060564526806e-09,3.340638516602545,1.067932533125e-09,3.348651198365265,1.056101022455e-09,0,1.059153840721e-09,0,1.062596267347e-09,0,1.061120126933e-09,0,1.058720681386e-09,0,1.060564526806e-09,0,1.067932533125e-09,0,1.056101022455e-09,1.1,1.059153840721e-09,1.1,1.062596267347e-09,1.1,1.061120126933e-09,1.1,1.058720681386e-09,1.1,1.060564526806e-09,1.1,1.067932533125e-09,1.1
1.059029485744e-09,3.239839144865699,1.061905711726e-09,3.257034483667399,1.065720617156e-09,3.272737970596796,1.063917383537e-09,3.297527261986129,1.063030976933e-09,3.318731246095386,1.064888061815e-09,3.334611105511274,1.071183379722e-09,3.345567408357305,1.059029485744e-09,0,1.061905711726e-09,0,1.065720617156e-09,0,1.063917383537e-09,0,1.063030976933e-09,0,1.064888061815e-09,0,1.071183379722e-09,0,1.059029485744e-09,1.1,1.061905711726e-09,1.1,1.065720617156e-09,1.1,1.063917383537e-09,1.1,1.063030976933e-09,1.1,1.064888061815e-09,1.1,1.071183379722e-09,1.1
1.062024481409e-09,3.231891802381994,1.065365956027e-09,3.249716853653109,1.069280767191e-09,3.2669178178289,1.067095770489e-09,3.292597415208107,1.065763892535e-09,3.314781157772666,1.067643486154e-09,3.331295008304176,1.074563985054e-09,3.34272671780352,1.062024481409e-09,0,1.065365956027e-09,0,1.069280767191e-09,0,1.067095770489e-09,0,1.065763892535e-09,0,1.067643486154e-09,0,1.074563985054e-09,0,1.062024481409e-09,1.1,1.065365956027e-09,1.1,1.069280767191e-09,1.1,1.067095770489e-09,1.1,1.065763892535e-09,1.1,1.067643486154e-09,1.1,1.074563985054e-09,1.1
1.065426934726e-09,3.223728325525087,1.068960764608e-09,3.24293135830823,1.073247643817e-09,3.261167172532453,1.070619515832e-09,3.287740964792027,1.069194696941e-09,3.310372674195378,1.071099255345e-09,3.327601616732608,1.078437210111e-09,3.339849884011839,1.065426934726e-09,0,1.068960764608e-09,0,1.073247643817e-09,0,1.070619515832e-09,0,1.069194696941e-09,0,1.071099255345e-09,0,1.078437210111e-09,0,1.065426934726e-09,1.1,1.068960764608e-09,1.1,1.073247643817e-09,1.1,1.070619515832e-09,1.1,1.069194696941e-09,1.1,1.071099255345e-09,1.1,1.078437210111e-09,1.1
1.069208088705e-09,3.215560535934924,1.073077312463e-09,3.236005464836376,1.07774655425e-09,3.255414269836993,1.074597633493e-09,3.282897426296781,1.072765531198e-09,3.306325251559425,1.074703173747e-09,3.324207398747606,1.08279250323e-09,3.337008388426338,1.069208088705e-09,0,1.073077312463e-09,0,1.07774655425e-09,0,1.074597633493e-09,0,1.072765531198e-09,0,1.074703173747e-09,0,1.08279250323e-09,0,1.069208088705e-09,1.1,1.073077312463e-09,1.1,1.07774655425e-09,1.1,1.074597633493e-09,1.1,1.072765531198e-09,1.1,1.074703173747e-09,1.1,1.08279250323e-09,1.1
1.073476997829e-09,3.207288383170907,1.077695879679e-09,3.229115838069167,1.082864100783e-09,3.249674183028895,1.079097853117e-09,3.278087805888582,1.076864233274e-09,3.302237263273542,1.078844569826e-09,3.320778329805233,1.087778904437e-09,3.33416538394842,1.073476997829e-09,0,1.077695879679e-09,0,1.082864100783e-09,0,1.079097853117e-09,0,1.076864233274e-09,0,1.078844569826e-09,0,1.087778904437e-09,0,1.073476997829e-09,1.1,1.077695879679e-09,1.1,1.082864100783e-09,1.1,1.079097853117e-09,1.1,1.076864233274e-09,1.1,1.078844569826e-09,1.1,1.087778904437e-09,1.1
1.07830356246e-09,3.198930313209696,1.081783896108e-09,3.22366605933603,1.087388445599e-09,3.245185224571901,1.083082169848e-09,3.274322840573649,1.08148111249e-09,3.298212733430278,1.083518223698e-09,3.317398616664629,1.09218663772e-09,3.331949617508224,1.07830356246e-09,0,1.081783896108e-09,0,1.087388445599e-09,0,1.083082169848e-09,0,1.08148111249e-09,0,1.083518223698e-09,0,1.09218663772e-09,0,1.07830356246e-09,1.1,1.081783896108e-09,1.1,1.087388445599e-09,1.1,1.083082169848e-09,1.1,1.08148111249e-09,1.1,1.083518223698e-09,1.1,1.09218663772e-09,1.1
1.082577474963e-09,3.192264273616951,1.089959928966e-09,3.214143018750387,1.092143996357e-09,3.240946494904444,1.091050803311e-09,3.267832362841402,1.085564028586e-09,3.295076433675594,1.087649978029e-09,3.314766547614669,1.101002104286e-09,3.328126456026273,1.082577474963e-09,0,1.089959928966e-09,0,1.092143996357e-09,0,1.091050803311e-09,0,1.085564028586e-09,0,1.087649978029e-09,0,1.101002104286e-09,0,1.082577474963e-09,1.1,1.089959928966e-09,1.1,1.092143996357e-09,1.1,1.091050803311e-09,1.1,1.085564028586e-09,1.1,1.087649978029e-09,1.1,1.101002104286e-09,1.1
1.091125299971e-09,3.180492172479542,1.095852960459e-09,3.208206341968414,1.09748759342e-09,3.236657095205601,1.096806322517e-09,3.263840869228469,1.093729860777e-09,3.28968492807167,1.095913486692e-09,3.310239636630257,1.107456329331e-09,3.325733567744683,1.091125299971e-09,0,1.095852960459e-09,0,1.09748759342e-09,0,1.096806322517e-09,0,1.093729860777e-09,0,1.095913486692e-09,0,1.107456329331e-09,0,1.091125299971e-09,1.1,1.095852960459e-09,1.1,1.09748759342e-09,1.1,1.096806322517e-09,1.1,1.093729860777e-09,1.1,1.095913486692e-09,1.1,1.107456329331e-09,1.1
1.097278336204e-09,3.173068736830489,1.101465875989e-09,3.203118089814094,1.103370384095e-09,3.232401081821048,1.102303542256e-09,3.260450759126048,1.099663610248e-09,3.286357489998279,1.10193555443e-09,3.3074343414728,1.113684664436e-09,3.323669890104218,1.097278336204e-09,0,1.101465875989e-09,0,1.103370384095e-09,0,1.102303542256e-09,0,1.099663610248e-09,0,1.10193555443e-09,0,1.113684664436e-09,0,1.097278336204e-09,1.1,1.101465875989e-09,1.1,1.103370384095e-09,1.1,1.102303542256e-09,1.1,1.099663610248e-09,1.1,1.10193555443e-09,1.1,1.113684664436e-09,1.1
1.103136331017e-09,3.166644395508552,1.108121858537e-09,3.197640215667326,1.10991834453e-09,3.228120580934394,1.108850240595e-09,3.256824998701415,1.10535378043e-09,3.283524141330547,1.107722788458e-09,3.305037303290691,1.121170111268e-09,3.321427532036101,1.103136331017e-09,0,1.108121858537e-09,0,1.10991834453e-09,0,1.108850240595e-09,0,1.10535378043e-09,0,1.107722788458e-09,0,1.121170111268e-09,0,1.103136331017e-09,1.1,1.108121858537e-09,1.1,1.10991834453e-09,1.1,1.108850240595e-09,1.1,1.10535378043e-09,1.1,1.107722788458e-09,1.1,1.121170111268e-09,1.1
1.110079181976e-09,3.159665209588532,1.115479589899e-09,3.192135904579445,1.117310610925e-09,3.223740836229915,1.116133228532e-09,3.253197087136177,1.112154140173e-09,3.280485033236436,1.114651950994e-09,3.30245720506562,1.129592042029e-09,3.319139295798893,1.110079181976e-09,0,1.115479589899e-09,0,1.117310610925e-09,0,1.116133228532e-09,0,1.112154140173e-09,0,1.114651950994e-09,0,1.129592042029e-09,0,1.110079181976e-09,1.1,1.115479589899e-09,1.1,1.117310610925e-09,1.1,1.116133228532e-09,1.1,1.112154140173e-09,1.1,1.114651950994e-09,1.1,1.129592042029e-09,1.1
1.117740057767e-09,3.152597569548301,1.123629968427e-09,3.186564617835448,1.125703525336e-09,3.219216300047752,1.124262222658e-09,3.249532252478119,1.119757634021e-09,3.277428412294048,1.122416459529e-09,3.299851526860879,1.139084850669e-09,3.316783516994732,1.117740057767e-09,0,1.123629968427e-09,0,1.125703525336e-09,0,1.124262222658e-09,0,1.119757634021e-09,0,1.122416459529e-09,0,1.139084850669e-09,0,1.117740057767e-09,1.1,1.123629968427e-09,1.1,1.125703525336e-09,1.1,1.124262222658e-09,1.1,1.119757634021e-09,1.1,1.122416459529e-09,1.1,1.139084850669e-09,1.1
1.12620549235e-09,3.145397352248975,1.132915566276e-09,3.18073521468997,1.135296750357e-09,3.214485910364893,1.133609149611e-09,3.245693339006508,1.128287251517e-09,3.274322705396532,1.131141849909e-09,3.297194132883003,1.150081417684e-09,3.314273756624091,1.12620549235e-09,0,1.132915566276e-09,0,1.135296750357e-09,0,1.133609149611e-09,0,1.128287251517e-09,0,1.131141849909e-09,0,1.150081417684e-09,0,1.12620549235e-09,1.1,1.132915566276e-09,1.1,1.135296750357e-09,1.1,1.133609149611e-09,1.1,1.128287251517e-09,1.1,1.131141849909e-09,1.1,1.150081417684e-09,1.1
1.135818094356e-09,3.13782872721313,1.143538596766e-09,3.174580571512429,1.14634994761e-09,3.209469101083391,1.144428550213e-09,3.241617739148885,1.138142548705e-09,3.271049019519228,1.141234039497e-09,3.294384743708805,1.162876960339e-09,3.311570494085147,1.135818094356e-09,0,1.143538596766e-09,0,1.14634994761e-09,0,1.144428550213e-09,0,1.138142548705e-09,0,1.141234039497e-09,0,1.162876960339e-09,0,1.135818094356e-09,1.1,1.143538596766e-09,1.1,1.14634994761e-09,1.1,1.144428550213e-09,1.1,1.138142548705e-09,1.1,1.141234039497e-09,1.1,1.162876960339e-09,1.1
1.146762327091e-09,3.129823442894064,1.155724515313e-09,3.168029768271611,1.159176110441e-09,3.204073518324382,1.157023108502e-09,3.237232658734397,1.149607564132e-09,3.267549137030929,1.152978640079e-09,3.291375319485184,1.177803404584e-09,3.308631408062324,1.146762327091e-09,0,1.155724515313e-09,0,1.159176110441e-09,0,1.157023108502e-09,0,1.149607564132e-09,0,1.152978640079e-09,0,1.177803404584e-09,0,1.146762327091e-09,1.1,1.155724515313e-09,1.1,1.159176110441e-09,1.1,1.157023108502e-09,1.1,1.149607564132e-09,1.1,1.152978640079e-09,1.1,1.177803404584e-09,1.1
1.159234900956e-09,3.121315702813008,1.169779482069e-09,3.160981018650887,1.174143483864e-09,3.198197534313876,1.17181030852e-09,3.23243573004223,1.163019117092e-09,3.263755977278613,1.166708997174e-09,3.288111667997413,1.195299522882e-09,3.305398784175636,1.159234900956e-09,0,1.169779482069e-09,0,1.174143483864e-09,0,1.17181030852e-09,0,1.163019117092e-09,0,1.166708997174e-09,0,1.195299522882e-09,0,1.159234900956e-09,1.1,1.169779482069e-09,1.1,1.174143483864e-09,1.1,1.17181030852e-09,1.1,1.163019117092e-09,1.1,1.166708997174e-09,1.1,1.195299522882e-09,1.1
1.173502415283e-09,3.112205759461494,1.186032406527e-09,3.153339183213944,1.191661078246e-09,3.191739845225061,1.189266349065e-09,3.227120757582368,1.178835892969e-09,3.259577191513714,1.182875354259e-09,3.284519186005822,1.215846724408e-09,3.301814446769143,1.173502415283e-09,0,1.186032406527e-09,0,1.191661078246e-09,0,1.189266349065e-09,0,1.178835892969e-09,0,1.182875354259e-09,0,1.215846724408e-09,0,1.173502415283e-09,1.1,1.186032406527e-09,1.1,1.191661078246e-09,1.1,1.189266349065e-09,1.1,1.178835892969e-09,1.1,1.182875354259e-09,1.1,1.215846724408e-09,1.1
1.189843308543e-09,3.102404960042974,1.204816679181e-09,3.14502539345362,1.212134452362e-09,3.184618900848953,1.209887401106e-09,3.221192498808234,1.197577785895e-09,3.254917342198358,1.201985671636e-09,3.28052055837874,1.23994422387e-09,3.297824309678002,1.189843308543e-09,0,1.204816679181e-09,0,1.212134452362e-09,0,1.209887401106e-09,0,1.197577785895e-09,0,1.201985671636e-09,0,1.23994422387e-09,0,1.189843308543e-09,1.1,1.204816679181e-09,1.1,1.212134452362e-09,1.1,1.209887401106e-09,1.1,1.197577785895e-09,1.1,1.201985671636e-09,1.1,1.23994422387e-09,1.1
1.208540336512e-09,3.091838681538537,1.226456193363e-09,3.135983352175223,1.235901757981e-09,3.176795296551617,1.234124047458e-09,3.214587376095718,1.219781591857e-09,3.249691194119247,1.224572494181e-09,3.276043889368385,1.268083878889e-09,3.293382691254295,1.208540336512e-09,0,1.226456193363e-09,0,1.235901757981e-09,0,1.234124047458e-09,0,1.219781591857e-09,0,1.224572494181e-09,0,1.268083878889e-09,0,1.208540336512e-09,1.1,1.226456193363e-09,1.1,1.235901757981e-09,1.1,1.234124047458e-09,1.1,1.219781591857e-09,1.1,1.224572494181e-09,1.1,1.268083878889e-09,1.1
1.229885283588e-09,3.080441600009495,1.251240292894e-09,3.126188069375863,1.26318397108e-09,3.168283664140746,1.262284388214e-09,3.207298270401776,1.245931603553e-09,3.243841315860184,1.251145718053e-09,3.271032813552159,1.300697291351e-09,3.288460718863881,1.229885283588e-09,0,1.251240292894e-09,0,1.26318397108e-09,0,1.262284388214e-09,0,1.245931603553e-09,0,1.251145718053e-09,0,1.300697291351e-09,0,1.229885283588e-09,1.1,1.251240292894e-09,1.1,1.26318397108e-09,1.1,1.262284388214e-09,1.1,1.245931603553e-09,1.1,1.251145718053e-09,1.1,1.300697291351e-09,1.1
1.254174820347e-09,3.068157365740257,1.279419509657e-09,3.115642426808846,1.294095938591e-09,3.159140618155936,1.294486877733e-09,3.199379163047968,1.276362399463e-09,3.237358474046557,1.282114403337e-09,3.265460949016933,1.338107440557e-09,3.283052831033639,1.254174820347e-09,0,1.279419509657e-09,0,1.294095938591e-09,0,1.294486877733e-09,0,1.276362399463e-09,0,1.282114403337e-09,0,1.338107440557e-09,0,1.254174820347e-09,1.1,1.279419509657e-09,1.1,1.294095938591e-09,1.1,1.294486877733e-09,1.1,1.276362399463e-09,1.1,1.282114403337e-09,1.1,1.338107440557e-09,1.1
1.281720978696e-09,3.05492889549275,1.311232133998e-09,3.10436049452402,1.328725795857e-09,3.149432436376738,1.330715320737e-09,3.190920388955161,1.311213536611e-09,3.230285586364924,1.317730106233e-09,3.259339586058374,1.380509820179e-09,3.277177740609603,1.281720978696e-09,0,1.311232133998e-09,0,1.328725795857e-09,0,1.330715320737e-09,0,1.311213536611e-09,0,1.317730106233e-09,0,1.380509820179e-09,0,1.281720978696e-09,1.1,1.311232133998e-09,1.1,1.328725795857e-09,1.1,1.330715320737e-09,1.1,1.311213536611e-09,1.1,1.317730106233e-09,1.1,1.380509820179e-09,1.1
1.312881165145e-09,3.040679277798784,1.346950464919e-09,3.092345364419555,1.36723101958e-09,3.139203580497209,1.370937141221e-09,3.182011745530638,1.350482306635e-09,3.222698641494209,1.358092127506e-09,3.252712384572289,1.425509820179e-09,3.27119683471332,1.312881165145e-09,0,1.346950464919e-09,0,1.36723101958e-09,0,1.370937141221e-09,0,1.350482306635e-09,0,1.358092127506e-09,0,1.425509820179e-09,0,1.312881165145e-09,1.1,1.346950464919e-09,1.1,1.36723101958e-09,1.1,1.370937141221e-09,1.1,1.350482306635e-09,1.1,1.358092127506e-09,1.1,1.425509820179e-09,1.1
1.348177722433e-09,3.025253971304826,1.386933737883e-09,3.079568090695086,1.409898790581e-09,3.128461364200564,1.415209204133e-09,3.1727157011062,1.394134393376e-09,3.214678111385903,1.403092127506e-09,3.245658298556119,1.470509820179e-09,3.265447555962447,1.348177722433e-09,0,1.386933737883e-09,0,1.409898790581e-09,0,1.415209204133e-09,0,1.394134393376e-09,0,1.403092127506e-09,0,1.470509820179e-09,0,1.348177722433e-09,1.1,1.386933737883e-09,1.1,1.409898790581e-09,1.1,1.415209204133e-09,1.1,1.394134393376e-09,1.1,1.403092127506e-09,1.1,1.470509820179e-09,1.1
